$VNWRG,06,14,1*44
$VNERR,0C*02
$VNWRG,05,115200,1*45
$VNYMR,+153.067,+001.473,+001.685,-00.2366,-00.0848,+00.4825,+00.287,-00.305,-09.991,-00.000121,+00.001605,+00.000327*6E
$VNYMR,+153.068,+001.476,+001.685,-00.2398,-00.0879,+00.4814,+00.296,-00.281,-09.964,-00.000619,+00.002146,-00.000160*6A
$VNYMR,+153.069,+001.480,+001.686,-00.2387,-00.0848,+00.4826,+00.296,-00.292,-09.935,+00.000410,+00.002053,+00.000773*60
$VNYMR,+153.069,+001.483,+001.686,-00.2387,-00.0858,+00.4837,+00.282,-00.296,-09.929,+00.001519,+00.001394,-00.000120*6A
$VNYMR,+153.069,+001.484,+001.688,-00.2387,-00.0858,+00.4849,+00.271,-00.306,-09.957,+00.001368,-00.000206,+00.000202*6F
$VNYMR,+153.069,+001.485,+001.687,-00.2398,-00.0869,+00.4849,+00.294,-00.282,-09.944,-00.000437,+00.000771,-00.000455*62
$VNYMR,+153.069,+001.487,+001.688,-00.2387,-00.0837,+00.4803,+00.251,-00.292,-09.937,+00.002753,+00.000834,-00.000261*62
$VNYMR,+153.069,+001.487,+001.689,-00.2408,-00.0847,+00.4838,+00.239,-00.278,-09.937,+00.001346,+00.000891,+00.000752*69
$VNYMR,+153.070,+001.488,+001.688,-00.2397,-00.0847,+00.4826,+00.254,-00.275,-09.955,-00.000552,+00.000151,+00.000549*6A
$VNYMR,+153.070,+001.490,+001.689,-00.2387,-00.0848,+00.4814,+00.254,-00.280,-09.958,+00.002450,+00.001069,+00.000474*69
$VNYMR,+153.069,+001.492,+001.690,-00.2377,-00.0858,+00.4848,+00.232,-00.280,-09.941,+00.000765,+00.002332,+00.000195*67
$VNYMR,+153.070,+001.494,+001.691,-00.2387,-00.0858,+00.4872,+00.269,-00.278,-09.959,+00.001046,+00.000734,-00.000120*61
$VNYMR,+153.070,+001.495,+001.692,-00.2356,-00.0859,+00.4813,+00.257,-00.304,-09.964,+00.001825,+00.001037,-00.000110*6B
$VNYMR,+153.070,+001.497,+001.693,-00.2397,-00.0837,+00.4814,+00.282,-00.310,-09.976,+00.000253,+00.000143,+00.000271*6F
$VNYMR,+153.070,+001.500,+001.695,-00.2377,-00.0869,+00.4848,+00.283,-00.288,-09.974,+00.000883,+00.000524,+00.000452*6C
$VNYMR,+153.071,+001.504,+001.697,-00.2408,-00.0858,+00.4815,+00.278,-00.315,-09.927,+00.001871,+00.002284,+00.000363*6F
$VNYMR,+153.071,+001.507,+001.698,-00.2397,-00.0837,+00.4849,+00.281,-00.293,-09.928,+00.000349,+00.001141,-00.000318*66
$VNYMR,+153.071,+001.507,+001.698,-00.2408,-00.0858,+00.4850,+00.291,-00.290,-09.964,-00.000281,-00.001639,+00.000351*6A
$VNYMR,+153.070,+001.506,+001.699,-00.2408,-00.0869,+00.4814,+00.257,-00.286,-09.962,+00.002581,+00.000949,-00.000494*66
$VNYMR,+153.070,+001.509,+001.701,-00.2408,-00.0879,+00.4838,+00.252,-00.288,-09.923,+00.000260,+00.004473,+00.000350*6B
$VNYMR,+153.070,+001.511,+001.702,-00.2397,-00.0837,+00.4838,+00.222,-00.298,-09.943,+00.001592,+00.000378,-00.000076*68
$VNYMR,+153.069,+001.512,+001.703,-00.2387,-00.0848,+00.4837,+00.247,-00.297,-09.946,+00.000105,+00.000637,-00.001092*63
$VNYMR,+153.069,+001.513,+001.703,-00.2377,-00.0848,+00.4825,+00.248,-00.296,-09.945,+00.000453,-00.001470,-00.001033*68
$VNYMR,+153.069,+001.514,+001.704,-00.2408,-00.0847,+00.4850,+00.252,-00.296,-09.957,+00.000476,+00.000080,+00.000676*69
$VNYMR,+153.069,+001.514,+001.705,-00.2377,-00.0880,+00.4802,+00.274,-00.306,-09.909,+00.000499,+00.000918,-00.000263*63
$VNYMR,+153.068,+001.516,+001.706,-00.2377,-00.0869,+00.4813,+00.275,-00.301,-09.941,+00.000888,+00.001656,-00.000389*63
$VNYMR,+153.069,+001.516,+001.707,-00.2387,-00.0858,+00.4837,+00.287,-00.304,-09.925,+00.000889,-00.000103,+00.000204*61
$VNYMR,+153.069,+001.517,+001.707,-00.2377,-00.0858,+00.4848,+00.281,-00.270,-09.923,-00.000701,+00.001266,+00.001206*68
$VNYMR,+153.068,+001.518,+001.708,-00.2408,-00.0847,+00.4826,+00.297,-00.294,-09.970,+00.002074,+00.002483,+00.000539*6E
$VNYMR,+153.068,+001.521,+001.709,-00.2398,-00.0879,+00.4849,+00.279,-00.272,-09.950,+00.000082,+00.002219,-00.000297*6E
$VNYMR,+153.069,+001.524,+001.711,-00.2397,-00.0858,+00.4826,+00.270,-00.297,-09.974,+00.000314,+00.001807,-00.000936*68
$VNYMR,+153.069,+001.524,+001.711,-00.2387,-00.0858,+00.4837,+00.286,-00.293,-09.951,+00.000596,-00.000545,-00.000656*6A
$VNYMR,+153.069,+001.527,+001.711,-00.2418,-00.0826,+00.4815,+00.254,-00.286,-09.941,-00.000305,-00.000372,-00.000967*6E
$VNYMR,+153.070,+001.528,+001.711,-00.2397,-00.0858,+00.4849,+00.252,-00.270,-09.935,+00.001055,+00.001003,-00.000743*6E
$VNYMR,+153.070,+001.530,+001.712,-00.2397,-00.0869,+00.4826,+00.246,-00.295,-09.949,+00.001354,-00.001345,+00.000184*64
$VNYMR,+153.069,+001.530,+001.712,-00.2418,-00.0847,+00.4850,+00.234,-00.298,-09.895,-00.000154,+00.000189,+00.000160*63
$VNYMR,+153.070,+001.530,+001.712,-00.2408,-00.0847,+00.4815,+00.266,-00.306,-09.923,+00.001571,-00.000382,-00.000618*63
$VNYMR,+153.070,+001.529,+001.713,-00.2397,-00.0847,+00.4849,+00.267,-00.295,-09.920,+00.001172,+00.001482,+00.000582*6A
$VNYMR,+153.070,+001.530,+001.714,-00.2387,-00.0869,+00.4814,+00.292,-00.316,-09.939,+00.000094,+00.000731,+00.000123*65
$VNYMR,+153.070,+001.533,+001.716,-00.2397,-00.0847,+00.4826,+00.285,-00.300,-09.927,+00.001896,+00.001500,+00.000711*6B
$VNYMR,+153.071,+001.536,+001.716,-00.2377,-00.0848,+00.4802,+00.302,-00.310,-09.958,+00.000540,+00.000800,+00.001052*65
$VNYMR,+153.071,+001.539,+001.717,-00.2387,-00.0869,+00.4814,+00.286,-00.282,-09.951,+00.000073,+00.001239,-00.000066*6A
$VNYMR,+153.070,+001.539,+001.718,-00.2387,-00.0890,+00.4813,+00.275,-00.300,-09.952,+00.001037,+00.000609,-00.000757*63
$VNYMR,+153.071,+001.541,+001.719,-00.2418,-00.0868,+00.4850,+00.276,-00.307,-09.957,-00.001531,+00.000964,+00.000434*6D
$VNYMR,+153.071,+001.543,+001.719,-00.2408,-00.0858,+00.4814,+00.242,-00.310,-09.936,+00.001047,+00.001103,+00.000529*6C
$VNYMR,+153.070,+001.543,+001.720,-00.2397,-00.0847,+00.4837,+00.254,-00.263,-09.958,+00.000386,-00.000741,+00.000147*67
$VNYMR,+153.070,+001.544,+001.720,-00.2397,-00.0858,+00.4837,+00.246,-00.276,-09.939,-00.000354,+00.000090,+00.000883*6B
$VNYMR,+153.071,+001.546,+001.720,-00.2408,-00.0836,+00.4850,+00.227,-00.269,-09.936,+00.001367,+00.000706,+00.000103*68
$VNYMR,+153.071,+001.547,+001.721,-00.2397,-00.0848,+00.4814,+00.264,-00.308,-09.946,+00.000044,+00.001464,+00.000192*6B
$VNYMR,+153.071,+001.549,+001.720,-00.2387,-00.0890,+00.4837,+00.243,-00.306,-09.921,-00.001406,-00.000594,-00.000143*6D
$VNYMR,+153.071,+001.550,+001.721,-00.2387,-00.0880,+00.4825,+00.253,-00.321,-09.913,+00.001186,+00.001039,-00.000585*63
$VNYMR,+153.071,+001.551,+001.722,-00.2428,-00.0836,+00.4827,+00.308,-00.323,-09.949,+00.000243,+00.001133,-00.000304*61
$VNYMR,+153.071,+001.552,+001.723,-00.2387,-00.0837,+00.4837,+00.282,-00.324,-09.941,-00.000102,+00.000712,-00.000349*60
$VNYMR,+153.071,+001.553,+001.724,-00.2408,-00.0869,+00.4814,+00.290,-00.287,-09.953,+00.000926,+00.000083,-00.000879*6B
$VNYMR,+153.070,+001.553,+001.723,-00.2387,-00.0848,+00.4849,+00.287,-00.309,-09.940,-00.000112,-00.000468,-00.001289*6F
$VNYMR,+153.070,+001.552,+001.725,-00.2387,-00.0848,+00.4849,+00.286,-00.269,-09.975,+00.000477,-00.000435,-00.000174*60
$VNYMR,+153.071,+001.553,+001.724,-00.2377,-00.0859,+00.4813,+00.272,-00.268,-09.946,-00.000579,+00.001265,+00.000043*65
$VNYMR,+153.071,+001.557,+001.725,-00.2387,-00.0858,+00.4837,+00.274,-00.313,-09.954,+00.000352,+00.001344,-00.000093*60
$VNYMR,+153.072,+001.559,+001.725,-00.2387,-00.0848,+00.4837,+00.256,-00.295,-09.958,+00.000716,+00.000087,-00.000590*60
$VNYMR,+153.073,+001.560,+001.726,-00.2397,-00.0869,+00.4849,+00.249,-00.300,-09.969,+00.001499,+00.000142,+00.001579*6F
$VNYMR,+153.073,+001.562,+001.727,-00.2387,-00.0816,+00.4837,+00.251,-00.294,-09.957,+00.001426,+00.002247,-00.001379*64
$VNYMR,+153.073,+001.562,+001.729,-00.2397,-00.0858,+00.4837,+00.268,-00.304,-09.963,+00.001734,+00.001050,+00.000277*6B
$VNYMR,+153.073,+001.564,+001.730,-00.2408,-00.0847,+00.4849,+00.314,-00.308,-09.946,-00.000618,+00.001069,-00.000662*66
$VNYMR,+153.073,+001.567,+001.731,-00.2418,-00.0836,+00.4815,+00.292,-00.297,-09.950,+00.000113,+00.001827,-00.000512*69
$VNYMR,+153.073,+001.566,+001.731,-00.2377,-00.0858,+00.4871,+00.293,-00.335,-09.905,+00.001087,-00.001105,+00.000154*66
$VNYMR,+153.073,+001.564,+001.731,-00.2397,-00.0869,+00.4814,+00.311,-00.322,-09.939,-00.000700,-00.002050,-00.000542*61
$VNYMR,+153.072,+001.565,+001.731,-00.2366,-00.0848,+00.4813,+00.278,-00.303,-09.936,-00.000782,-00.000569,+00.000154*6B
$VNYMR,+153.072,+001.564,+001.731,-00.2397,-00.0837,+00.4826,+00.285,-00.269,-09.919,+00.000514,+00.000300,+00.001183*67
$VNYMR,+153.072,+001.565,+001.732,-00.2408,-00.0858,+00.4838,+00.285,-00.282,-09.974,-00.000490,-00.000316,+00.000171*6A
$VNYMR,+153.072,+001.567,+001.732,-00.2408,-00.0879,+00.4837,+00.243,-00.269,-09.972,+00.002075,+00.001866,-00.000311*6F
$VNYMR,+153.072,+001.570,+001.732,-00.2387,-00.0890,+00.4813,+00.242,-00.301,-09.949,-00.000041,+00.003968,+00.000824*6B
$VNYMR,+153.073,+001.573,+001.734,-00.2418,-00.0868,+00.4838,+00.252,-00.278,-09.973,+00.000100,+00.000797,-00.000462*60
$VNYMR,+153.073,+001.576,+001.736,-00.2387,-00.0869,+00.4813,+00.247,-00.288,-09.969,+00.001816,+00.002763,+00.000062*6A
$VNYMR,+153.074,+001.577,+001.736,-00.2387,-00.0869,+00.4813,+00.256,-00.297,-09.943,+00.000116,-00.001243,-00.000559*6B
$VNYMR,+153.073,+001.579,+001.737,-00.2408,-00.0879,+00.4837,+00.276,-00.315,-09.915,+00.000984,+00.001809,-00.001265*66
$VNYMR,+153.073,+001.580,+001.738,-00.2418,-00.0847,+00.4803,+00.302,-00.316,-09.949,+00.000378,+00.002037,-00.000257*63
$VNYMR,+153.073,+001.581,+001.738,-00.2397,-00.0847,+00.4837,+00.299,-00.313,-09.943,-00.000862,+00.000248,+00.000258*6E
$VNYMR,+153.072,+001.581,+001.738,-00.2408,-00.0858,+00.4837,+00.294,-00.321,-09.976,+00.000564,-00.000557,-00.000617*61
$VNYMR,+153.072,+001.581,+001.737,-00.2366,-00.0870,+00.4789,+00.300,-00.308,-09.927,+00.000064,+00.000049,-00.000268*67
$VNYMR,+153.072,+001.583,+001.737,-00.2387,-00.0858,+00.4837,+00.291,-00.316,-09.968,+00.000606,+00.000885,-00.001249*6F
$VNYMR,+153.072,+001.584,+001.738,-00.2397,-00.0837,+00.4861,+00.291,-00.302,-09.962,+00.000631,-00.000647,-00.000444*6B
$VNYMR,+153.072,+001.585,+001.740,-00.2408,-00.0847,+00.4814,+00.292,-00.309,-09.960,+00.000656,+00.000518,+00.000392*6F
$VNYMR,+153.072,+001.587,+001.741,-00.2408,-00.0847,+00.4849,+00.252,-00.290,-09.947,-00.001162,+00.001052,+00.000121*6B
$VNYMR,+153.072,+001.588,+001.741,-00.2387,-00.0848,+00.4825,+00.270,-00.265,-09.935,+00.000806,+00.002211,+00.000120*65
$VNYMR,+153.072,+001.591,+001.741,-00.2408,-00.0858,+00.4802,+00.267,-00.301,-09.973,-00.000527,+00.000954,-00.000169*65
$VNYMR,+153.072,+001.593,+001.742,-00.2407,-00.0837,+00.4826,+00.251,-00.281,-09.966,+00.001097,+00.001334,+00.000659*6A
$VNYMR,+153.072,+001.594,+001.743,-00.2387,-00.0858,+00.4813,+00.271,-00.310,-09.956,+00.001282,+00.001046,+00.000863*63
$VNYMR,+153.073,+001.594,+001.744,-00.2418,-00.0847,+00.4826,+00.273,-00.319,-09.946,-00.000618,-00.000842,+00.000221*61
$VNYMR,+153.073,+001.594,+001.746,-00.2387,-00.0869,+00.4825,+00.287,-00.316,-09.924,+00.000970,+00.000104,-00.000291*6A
$VNYMR,+153.072,+001.594,+001.746,-00.2387,-00.0837,+00.4837,+00.304,-00.309,-09.937,-00.000957,+00.000481,-00.000480*68
$VNYMR,+153.072,+001.597,+001.746,-00.2397,-00.0847,+00.4849,+00.297,-00.313,-09.987,+00.000284,-00.000593,-00.000686*6C
$VNYMR,+153.072,+001.597,+001.747,-00.2387,-00.0858,+00.4825,+00.282,-00.298,-09.946,+00.001149,-00.000817,-00.000346*68
$VNYMR,+153.073,+001.599,+001.748,-00.2397,-00.0837,+00.4826,+00.303,-00.308,-09.934,-00.001404,+00.000730,+00.000269*6A
$VNYMR,+153.073,+001.602,+001.749,-00.2408,-00.0858,+00.4814,+00.257,-00.286,-09.943,+00.000183,+00.001033,-00.000910*6F
$VNYMR,+153.073,+001.602,+001.749,-00.2397,-00.0848,+00.4814,+00.255,-00.273,-09.953,+00.000841,+00.001121,-00.000108*62
$VNYMR,+153.073,+001.604,+001.749,-00.2387,-00.0837,+00.4825,+00.255,-00.278,-09.928,-00.000623,+00.001769,-00.000270*62
$VNYMR,+153.073,+001.604,+001.750,-00.2366,-00.0859,+00.4824,+00.249,-00.291,-09.941,+00.002072,+00.000198,+00.000948*60
$VNYMR,+153.072,+001.603,+001.750,-00.2366,-00.0837,+00.4824,+00.261,-00.296,-09.972,-00.000388,+00.000824,+00.000185*66
$VNYMR,+153.072,+001.603,+001.749,-00.2387,-00.0858,+00.4813,+00.262,-00.297,-09.927,-00.000457,-00.000679,+00.000255*65
$VNYMR,+153.071,+001.603,+001.749,-00.2408,-00.0890,+00.4849,+00.264,-00.318,-09.958,+00.001069,+00.000176,-00.000968*66
$VNYMR,+153.072,+001.602,+001.749,-00.2397,-00.0869,+00.4825,+00.304,-00.331,-09.926,-00.000360,-00.000084,+00.001147*69
$VNYMR,+153.072,+001.602,+001.749,-00.2387,-00.0869,+00.4825,+00.308,-00.330,-09.963,-00.000259,-00.000393,-00.000213*6F
$VNYMR,+153.072,+001.603,+001.750,-00.2377,-00.0858,+00.4825,+00.299,-00.314,-09.962,+00.000307,+00.000274,+00.000426*61
$VNYMR,+153.072,+001.602,+001.751,-00.2408,-00.0847,+00.4814,+00.291,-00.323,-09.952,-00.000067,-00.000178,+00.000418*6A
$VNYMR,+153.072,+001.601,+001.753,-00.2397,-00.0858,+00.4825,+00.291,-00.322,-09.936,-00.000195,-00.001044,-00.000115*68
$VNYMR,+153.072,+001.601,+001.754,-00.2397,-00.0869,+00.4837,+00.272,-00.337,-09.934,+00.001981,+00.002846,+00.000004*67
$VNYMR,+153.071,+001.604,+001.754,-00.2377,-00.0848,+00.4848,+00.265,-00.308,-09.956,+00.000279,+00.001056,-00.000368*62
$VNYMR,+153.072,+001.606,+001.754,-00.2407,-00.0847,+00.4814,+00.274,-00.289,-09.901,+00.000200,+00.001505,-00.000341*69
$VNYMR,+153.072,+001.607,+001.755,-00.2397,-00.0858,+00.4825,+00.264,-00.324,-09.966,+00.000722,+00.001013,+00.000816*65
$VNYMR,+153.072,+001.608,+001.755,-00.2418,-00.0836,+00.4838,+00.269,-00.305,-09.939,-00.000924,+00.000446,-00.000258*67
$VNYMR,+153.072,+001.608,+001.754,-00.2397,-00.0848,+00.4790,+00.267,-00.297,-09.946,+00.000492,+00.000979,-00.000179*69
$VNYMR,+153.072,+001.608,+001.754,-00.2397,-00.0869,+00.4825,+00.273,-00.307,-09.951,+00.000440,+00.000244,+00.000238*6A
$VNYMR,+153.072,+001.607,+001.754,-00.2428,-00.0868,+00.4826,+00.266,-00.329,-09.953,+00.000047,-00.000450,-00.000428*69
$VNYMR,+153.073,+001.607,+001.756,-00.2387,-00.0858,+00.4837,+00.314,-00.311,-09.936,+00.000909,+00.001391,+00.001071*66
$VNYMR,+153.073,+001.609,+001.755,-00.2377,-00.0858,+00.4836,+00.329,-00.325,-09.918,-00.000021,+00.000052,-00.000231*69
$VNYMR,+153.073,+001.610,+001.756,-00.2428,-00.0868,+00.4838,+00.307,-00.302,-09.929,+00.001302,+00.000835,+00.000096*6C
$VNYMR,+153.074,+001.614,+001.757,-00.2397,-00.0826,+00.4826,+00.274,-00.293,-09.971,+00.001028,+00.003286,-00.000727*68
$VNYMR,+153.074,+001.616,+001.758,-00.2397,-00.0879,+00.4837,+00.278,-00.286,-09.941,+00.002060,+00.001251,+00.000300*64
$VNYMR,+153.074,+001.618,+001.758,-00.2418,-00.0836,+00.4826,+00.294,-00.286,-09.917,+00.000865,+00.000055,-00.000592*63
$VNYMR,+153.074,+001.619,+001.758,-00.2418,-00.0868,+00.4849,+00.289,-00.293,-09.914,+00.000231,-00.001157,+00.000586*67
$VNYMR,+153.074,+001.620,+001.758,-00.2407,-00.0847,+00.4826,+00.254,-00.290,-09.918,-00.000905,+00.000224,-00.000068*61
$VNYMR,+153.074,+001.621,+001.759,-00.2397,-00.0847,+00.4837,+00.262,-00.307,-09.957,+00.000992,+00.002307,-00.000355*69
$VNYMR,+153.074,+001.621,+001.760,-00.2408,-00.0879,+00.4837,+00.272,-00.294,-09.954,+00.000506,+00.001657,+00.000062*65
$VNYMR,+153.074,+001.621,+001.759,-00.2428,-00.0836,+00.4815,+00.262,-00.304,-09.953,+00.000071,+00.001331,+00.000500*69
$VNYMR,+153.074,+001.620,+001.759,-00.2387,-00.0848,+00.4813,+00.324,-00.338,-09.933,+00.000648,+00.000832,-00.000889*60
$VNYMR,+153.075,+001.622,+001.760,-00.2408,-00.0858,+00.4826,+00.302,-00.311,-09.931,-00.000295,+00.001631,+00.000350*64
$VNYMR,+153.075,+001.622,+001.761,-00.2377,-00.0880,+00.4836,+00.320,-00.327,-09.942,+00.001144,-00.001121,+00.000629*6C
$VNYMR,+153.075,+001.623,+001.762,-00.2397,-00.0847,+00.4814,+00.298,-00.302,-09.964,-00.000608,-00.000271,+00.001197*66
$VNYMR,+153.074,+001.622,+001.761,-00.2376,-00.0837,+00.4813,+00.300,-00.284,-09.944,-00.001264,+00.000554,-00.000138*6C
$VNYMR,+153.075,+001.622,+001.762,-00.2387,-00.0880,+00.4813,+00.286,-00.302,-09.950,+00.002067,-00.000849,+00.000904*6B
$VNYMR,+153.075,+001.622,+001.762,-00.2366,-00.0848,+00.4812,+00.279,-00.307,-09.909,+00.000204,+00.000547,+00.000151*60
$VNYMR,+153.075,+001.622,+001.762,-00.2397,-00.0847,+00.4825,+00.253,-00.277,-09.976,+00.000903,+00.000490,+00.000075*63
$VNYMR,+153.075,+001.622,+001.762,-00.2387,-00.0848,+00.4836,+00.272,-00.297,-09.942,+00.001797,+00.000188,-00.000832*66
$VNYMR,+153.075,+001.621,+001.763,-00.2397,-00.0837,+00.4814,+00.246,-00.333,-10.010,+00.000142,+00.000072,-00.000266*63
$VNYMR,+153.075,+001.621,+001.763,-00.2397,-00.0858,+00.4837,+00.236,-00.297,-09.983,+00.000648,-00.000049,-00.000170*6F
